customer_id,tenure_months,monthly_charges,contract_type,payment_method,num_complaints,churn
C002824,42,25.15,month-to-month,bank-transfer,1,0
C002825,1,62.31,two-year,bank-transfer,0,0
C002826,23,85.94,two-year,credit-card,0,0
C002827,53,73.44,two-year,electronic-check,0,0
C002828,66,41.36,month-to-month,electronic-check,0,0
C002829,64,117.02,two-year,electronic-check,4,0
C002830,62,76.24,two-year,bank-transfer,0,0
C002831,71,71.33,two-year,electronic-check,4,0
C002832,41,70.89,two-year,electronic-check,0,0
C002833,65,27.49,one-year,bank-transfer,0,0
C002834,69,53.53,one-year,electronic-check,0,0
C002835,72,78.47,one-year,bank-transfer,0,0
C002836,1,31.03,month-to-month,electronic-check,0,0
C002837,67,24.87,two-year,credit-card,0,0
C002838,59,115.56,one-year,electronic-check,0,0
C002839,46,35.31,two-year,credit-card,0,0
C002840,16,114.72,one-year,bank-transfer,0,0
C002841,39,55.81,one-year,bank-transfer,1,0
C002842,64,103.21,two-year,electronic-check,0,0
C002843,28,84.31,one-year,bank-transfer,2,0
C002844,23,38.37,two-year,electronic-check,1,0
C002845,18,99.02,two-year,credit-card,1,0
C002846,34,103.55,one-year,bank-transfer,0,0
C002847,56,96.43,one-year,electronic-check,0,0
C002848,60,24.71,month-to-month,electronic-check,1,1
C002849,60,80.03,month-to-month,credit-card,0,0
C002850,63,108.18,one-year,credit-card,1,0
C002851,34,88.97,one-year,credit-card,0,0
C002852,25,101.51,two-year,electronic-check,0,1
C002853,34,108.3,month-to-month,bank-transfer,0,0
C002854,58,90.15,month-to-month,bank-transfer,0,0
C002855,10,117.97,one-year,credit-card,0,0
C002856,10,40.79,one-year,electronic-check,0,0
C002857,17,28.88,two-year,credit-card,0,0
C002858,4,42.22,two-year,electronic-check,1,0
C002859,54,61.56,month-to-month,credit-card,0,0
C002860,51,23.43,one-year,credit-card,0,0
C002861,62,101.92,two-year,credit-card,2,0
C002862,36,108.17,two-year,electronic-check,2,0
C002863,52,81.03,one-year,credit-card,3,0
C002864,35,28.45,month-to-month,electronic-check,2,1
C002865,64,82.64,one-year,bank-transfer,0,0
C002866,1,24.69,month-to-month,electronic-check,0,0
C002867,65,20.4,two-year,bank-transfer,3,0
C002868,42,24.33,one-year,bank-transfer,1,1
C002869,44,21.55,two-year,credit-card,0,0
C002870,11,26.87,month-to-month,credit-card,0,1
C002871,54,87.48,month-to-month,bank-transfer,0,1
C002872,14,88.95,month-to-month,credit-card,2,0
C002873,8,35.93,month-to-month,credit-card,0,0
C002874,35,51.52,one-year,bank-transfer,1,0
C002875,60,111.92,month-to-month,electronic-check,0,1
C002876,49,85.16,month-to-month,credit-card,0,1
C002877,40,117.62,month-to-month,credit-card,0,0
C002878,66,107.38,month-to-month,electronic-check,1,1
C002879,35,32.95,two-year,credit-card,0,0
C002880,31,74.32,one-year,electronic-check,3,0
C002881,12,113.24,two-year,credit-card,1,0
C002882,32,82.42,one-year,electronic-check,0,0
C002883,45,63.98,one-year,credit-card,0,0
C002884,44,85.24,month-to-month,credit-card,0,0
C002885,44,38.12,one-year,credit-card,1,0
C002886,16,118.13,one-year,electronic-check,0,1
C002887,46,46.65,month-to-month,electronic-check,0,0
C002888,50,111.23,month-to-month,credit-card,0,0
C002889,48,64.46,one-year,bank-transfer,0,0
C002890,17,84.35,month-to-month,bank-transfer,1,1
C002891,13,48.13,one-year,bank-transfer,2,0
C002892,54,31.06,month-to-month,electronic-check,0,1
C002893,55,41.81,one-year,bank-transfer,1,0
C002894,59,58.02,one-year,bank-transfer,0,0
C002895,22,74.84,one-year,bank-transfer,0,0
C002896,28,102.44,month-to-month,bank-transfer,2,0
C002897,24,39.7,one-year,electronic-check,0,0
C002898,68,20.1,month-to-month,electronic-check,0,1
C002899,20,108.74,two-year,bank-transfer,0,0
C002900,56,35.66,two-year,bank-transfer,0,0
C002901,56,102.67,one-year,electronic-check,0,0
C002902,66,76.76,two-year,bank-transfer,0,0
C002903,41,54.35,two-year,bank-transfer,0,0
C002904,69,42.85,two-year,electronic-check,0,0
C002905,9,77.17,two-year,credit-card,1,0
C002906,6,71.01,month-to-month,credit-card,0,0
C002907,29,112.14,month-to-month,electronic-check,0,0
C002908,54,82.35,one-year,electronic-check,0,1
C002909,55,111.82,month-to-month,bank-transfer,0,1
C002910,72,78.2,one-year,electronic-check,0,1
C002911,59,55.45,one-year,bank-transfer,0,0
C002912,69,36.43,month-to-month,electronic-check,0,1
C002913,67,54.81,month-to-month,electronic-check,1,0
C002914,49,71.88,two-year,bank-transfer,1,0
C002915,7,99.39,month-to-month,electronic-check,1,1
C002916,38,110.45,month-to-month,credit-card,0,1
C002917,64,39.07,month-to-month,credit-card,1,1
C002918,9,40.32,month-to-month,bank-transfer,0,1
C002919,3,24.48,one-year,credit-card,3,0
C002920,50,98.64,month-to-month,electronic-check,3,0
C002921,56,84.41,month-to-month,bank-transfer,0,0
C002922,61,104.55,one-year,credit-card,1,1
C002923,28,110.09,one-year,credit-card,0,0
C002924,68,60.54,one-year,electronic-check,0,0
C002925,63,85.65,one-year,credit-card,2,0
C002926,30,50.2,two-year,credit-card,0,0
C002927,58,41.87,month-to-month,credit-card,1,0
C002928,19,37.28,month-to-month,credit-card,1,0
C002929,25,114.34,two-year,credit-card,0,0
C002930,20,52.25,one-year,credit-card,1,0
C002931,51,110.09,one-year,credit-card,0,1
C002932,36,103.18,two-year,credit-card,1,0
C002933,40,45.15,month-to-month,electronic-check,0,1
C002934,53,114.63,month-to-month,bank-transfer,2,0
C002935,15,70.0,month-to-month,electronic-check,3,1
C002936,24,114.81,one-year,credit-card,0,1
C002937,31,108.2,two-year,bank-transfer,0,0
C002938,50,22.43,month-to-month,bank-transfer,1,0
C002939,44,77.8,month-to-month,bank-transfer,0,1
C002940,55,50.08,month-to-month,electronic-check,3,0
C002941,17,21.05,two-year,credit-card,1,0
C002942,49,56.41,month-to-month,credit-card,3,1
C002943,39,79.07,month-to-month,bank-transfer,0,1
C002944,62,87.46,month-to-month,credit-card,0,0
C002945,37,30.47,month-to-month,credit-card,3,0
C002946,4,82.54,one-year,electronic-check,0,0
C002947,15,32.53,month-to-month,bank-transfer,0,0
C002948,47,72.42,one-year,bank-transfer,0,0
C002949,9,30.43,month-to-month,bank-transfer,0,0
C002950,58,99.91,one-year,credit-card,0,0
C002951,53,90.43,one-year,credit-card,0,0
C002952,66,119.13,two-year,bank-transfer,0,0
C002953,70,111.39,month-to-month,electronic-check,0,1
C002954,21,51.98,month-to-month,credit-card,0,0
C002955,42,114.2,month-to-month,electronic-check,0,1
C002956,9,88.96,month-to-month,electronic-check,1,1
C002957,50,29.95,one-year,electronic-check,0,0
C002958,60,110.01,one-year,bank-transfer,0,0
C002959,44,87.53,two-year,credit-card,0,0
C002960,25,20.64,month-to-month,electronic-check,0,0
C002961,56,87.93,month-to-month,electronic-check,0,0
C002962,47,20.5,one-year,bank-transfer,0,0
C002963,51,95.83,month-to-month,credit-card,0,0
C002964,5,105.11,one-year,electronic-check,0,0
C002965,12,59.71,two-year,bank-transfer,1,0
C002966,53,56.76,two-year,electronic-check,2,0
C002967,14,45.12,one-year,credit-card,0,0
C002968,53,51.04,one-year,electronic-check,0,0
C002969,43,71.12,two-year,electronic-check,0,0
C002970,38,70.45,one-year,bank-transfer,1,0
C002971,19,79.09,month-to-month,bank-transfer,2,1
C002972,66,70.8,month-to-month,bank-transfer,0,1
C002973,5,87.47,month-to-month,electronic-check,0,1
C002974,64,23.48,month-to-month,bank-transfer,3,0
C002975,16,81.42,month-to-month,electronic-check,0,0
C002976,19,61.75,one-year,electronic-check,0,0
C002977,14,115.28,one-year,electronic-check,0,0
C002978,30,101.71,one-year,credit-card,2,1
C002979,71,81.08,month-to-month,electronic-check,0,1
C002980,48,54.95,two-year,electronic-check,0,0
C002981,38,69.76,one-year,electronic-check,0,0
C002982,69,102.72,two-year,credit-card,0,0
C002983,39,76.05,two-year,credit-card,0,0
C002984,37,111.5,two-year,credit-card,1,0
C002985,49,83.62,one-year,bank-transfer,1,0
C002986,60,67.6,two-year,credit-card,0,0
C002987,1,59.5,two-year,electronic-check,0,0
C002988,50,39.21,one-year,credit-card,0,0
C002989,28,25.27,one-year,electronic-check,1,0
C002990,12,39.38,month-to-month,electronic-check,0,0
C002991,36,47.58,month-to-month,bank-transfer,0,1
C002992,4,104.19,month-to-month,credit-card,0,0
C002993,20,92.61,two-year,bank-transfer,0,0
C002994,14,66.36,two-year,electronic-check,0,0
C002995,38,97.6,month-to-month,bank-transfer,0,0
C002996,66,110.55,month-to-month,bank-transfer,0,0
C002997,40,54.49,one-year,bank-transfer,4,0
C002998,67,87.78,month-to-month,credit-card,4,1
C002999,42,50.74,one-year,credit-card,2,0
